text,label
My left nostril is stuffy and my back hurts  ,negative
@MCRLUCY did you bring Adam back for meeeeee....snuck him in the boot of the car..kidnapped him..yes ? ,positive
@littlelumen you're in a swanky hotel darlin. What did you expect?  coffee w/ irida @ 930 tom?,positive
Lovely weather outside. Stuck inside. ,negative
ITS FREAKIN HOT. ,negative
"laundry, laundry, laundry. grrr!! now i'm remembering why i used to just by new stuff when i ran out of clean clothes. i miss those days ",negative
"Sun is shining, Buena Vista Social Club playing... what a great day ",positive
Finally got to download twitterberry but it's not working for me. damn it! ,negative
"1. Got my documents back, yay! 2. Landlady's husband is in the hospital ",negative
"What a gorgeous, warm sunny day! Get out into the fresh air! ",positive
@bo0omstick thanks for singing to me  last night... ur a rock star in my book!!! ,positive
"@pandamares uh oh...What did Heaven do?  And, you write fanfiction?!",negative
"weather looks good, just a pity i'm stuck in all day today ",negative
sarcasm is defiantly one of the worlds greatest creations  hahaa.,positive
Reinstalling Windows Live is the most painful part of every time I reformat my OS.  Please fix the installer.,negative
headed to church with the fam .... but would rather be at the beach    christos anesti to the greeks celebrating pascha today,positive
@dotmariusz sounds like a plan man  Will sure do!,positive
In London Town ,positive
@tessayan hey! twitterverse rocks ,positive
"Dang it! I missed the fight  just had dinner with THE man Adam Ginsberg, u gotta check him out!!",negative
@BradOwens harder still missing the game entirely like I am. ,negative
i'm so tired i completely forgot mcfly were on t4 this morning!! oops!! we don't have +1 in this hotel either ,negative
@DonnieWahlberg god you're gorgeous! everything about you is intriguing..tell us more...  thank you much! xoxo,positive
@dougiemcfly hey dougie! u alright? howz it going  xx,positive
http://twitpic.com/3lusk - Harry with sunglasses and a towel on his head  ,positive
@tombrazelton I quoted you then spelled your name wrong ,positive
@khoLi I now kno wutcha mean bout Ciara  http://zannel.com/u/VACLEQ7T1K,positive
"Put on a fresh pain patch.  I think I need sumthing stronger.  VICODIN IS A GOOD DRUG FOR PAIN, BUT VERY BAD FOR YOUR LIVER. ",negative
wish i was going to melbourne this wkend for harlot house at tramp! ,negative
@DamonOldcorn it has been a long time. But there will be another London breakfast that I will be hosting later this year. ,positive
Good Morning on this beautiful sunny Tuesday. Let's enjoy the weather while it lasts; more rain is on the way; be creative + make creams ,positive
Starbucks's new drinks..dark berry frapp its so refreshing  now up to work,positive
@TheGamblingGuru http://hub.tm/?AFHJZ   I think your sidebar is wider than the main body.,positive
@kayyt I'm so excited!   Be there everyone!,positive
@RStepto hey robyn! add me ,positive
@chocolatesuze lol. thought i'd leave that for you ,positive
@SandyMcIlree sex. ,positive
I am in the car waiting for MiMi. And its hella hot! Listening to Latino 96.3 loving the new song feat. Akon not sure of the name though! ,positive
boyfriend is home sick  wishing i could leave work &amp; take care of him.,negative
"@nicholasmegalis I'm an oldschool Joker fan even before Heath Ledger, God rest his soul. ",negative
It is hard to have no cellphone... ,negative
"This night  It was awesome, I slept at 1 a.m . I watched Kyle XY and SUPERNATURAL , So great !",positive
@SiNiSTeRDRaVeN oh so that's what u'll miss! Hehe! Can u say Alcoholic? LOL! ,positive
off to the gym and then hopefully a solid few hours writing articles ,positive
@shylie THAAAAANK you!! ??? I love being 21 at last. ,positive
i guess so ,negative
Afternoon tweeps! ,positive
"My neighbour is washing everyone's cars today. I think he's nuts, but he seems to like doing it so I ain't sayin' no. ",positive
@amberminty thanks ,positive
@SelenaJoey So your the lucky girl sel' tells her fans about ,positive
@Framusic thiis is a really an amaziing book love you guy ,positive
Says that i probably won't even go  and i hate boys,negative
"haha, amazing last Saturday night in Monads. Gonna miss everyone so much ",negative
@DMZilla Worst thing about the UK? The blooming weather ,negative
relaxing kids go back to school 2morrow ,negative
@Jamesallenonf1 SC start ... and their goes my idea about good news for Alonso ,negative
Had a great night last night hanging out with @coachbanderson ,positive
@domisatwit I didnt ,negative
Everybody loves the weekend.... But not when you have to work it. ,negative
Ouch my head! I now remember being hungover   POOP! Thanks everybody for coming out!,negative
@Greg69Sheryl Sorry to hear the party didn't go so well this time ,negative
is going to say goodbye to the car and get all the stuff out of it in a bit ,negative
"I think it's AWESOME that my wife @LinzCoop is on twitter! Surprisingly enough it was @Oprah's show today that convinced her to join, lol ",positive
"I want watch a movie, but i dont find my DVD! ",negative
@JGoldsborough Thnx but the app won't download on my phone! ,negative
making up sooooo much work ,negative
off 2 ask that important Q. do u want salt n vinigar !   ,negative
Is eating hibachi ,positive
@Deltavogue It did lovey! Feeling better. I've pretty much slept this weekend. I guess my body is running the show. ,positive
i love the sunchips commercial. ,positive
@ddlovato Have fun sleeping xP and tell me how pretty it is in Spain ,positive
@keifel You're a natural. ,positive
http://bit.ly/mWa2o Me and my husband at the Tulip Festival ,positive
@SomethingGirl Happy Birthday! I hope you have a wonderful day ,positive
going to bed got to work in 5 hours! ,negative
@TweetCRM Sound like you have been doing a case study of my company ,positive
@cybellise I have fond memories of you strumming and singing this and making me cry. And Eric catching it all on tape. http://ow.ly/3k1q ,positive
"Hahaha,Fightstar at playing at the Bierkeller this week. @jlancashire and I HAVE to go, just to heckle Charlie about Busted.I miss Busted ",negative
is under pressure and she needs help ,negative
daily updates + celebrities = twitter   its my second day here and i loving it !!!!,positive
@paolo91 I don't even know why I'm sad  I'm just not happy.,negative
@agebhard yes...I can understand.. it was a very sad day. ,negative
o.k. i hate face book! wont let me log on! BOO!  ,negative
"@Arngrim Congrats on The PROTECT Our Children Act!! I was catching up on my news, and had to say congrats to you...Way to go! ",positive
wrapped up in bed feelin so s0 so ILL! my energy levels lying on the floor dead somewhere ,negative
"Really fed up of orange sluts coming into work, ordering 1 can of coke between like 8 of them and hogging my sunny tables ",negative
@RealWorldMom ,positive
"I need money, I really want that Nokia 5800 ",negative
Arrrggghhhhhhhhh i cant put my picture up...its being stoooopid ,negative
Message to family in UK: Kids flight departed 1252 (8 mins early). Everything in order ,positive
@NEpatriotsfan aww I want to join you ,negative
"@purrplexa And its a wonderful thing!  I'm all in favor of using the entire English language (shit, I use #expletives too, I think) ",positive
@natalie_db you looked like you might cry ,negative
I smashed my finger ,negative
Fell asleep before I started a book but at least I caught up ready for the early shift today...still...early shift on a sunday ,negative
@convoy3571 I am also good! Thanks. I didnt eat dinner yet!  I have to wait until 08:30pm ,negative
I can't believe Im stuck in work on another lovely day ,negative
@westcoast_man yea..im in bed but i took a nap earlier so im up ,negative
what happened to the rain? hot and stuffy ,negative
my acoustic neuroma on MRI is 2.2cm. im feeling numbness on the leftside of my mouth and  sometimes headaches on the lefside. ,negative
"Got busy, didn't tweet yesterday   Great bike ride through Whonnock. Weekend is going waaaaay to fast!",negative
- Catching up on some work! looking forward to going out 2night ,positive
Saddle Ranch Comedy night. Then back to the boy's house ,positive
"@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!",negative
"Pooey, I forgot to take my allergy medicine ",negative
@Djalfy Sorry. Don't remember what was supposed to be in last tweet.  I think you've highlighted my prob with the line...,negative
"recording todayyyyy, but first starbucks! tea and coffee here we go haha ",positive
I'm losing followers lol ,negative
@NevadaWolf Sorry to hear about your DNF run tonight. Always a risk to get bad coords on an FTF!! ,negative
"need to go and get some food, and do some french revision  sucks ! be back later xx",negative
The Family Guy can be so inappropriately hilarious!  http://www.youtube.com/watch?v=ErPsx8zdnX4,positive
"@dszp ...fortunately, the KB had documentation on it once I figured out how to search for it   http://is.gd/rbJV",positive
@Lozza237 aww sorry we are all out of bags  hah (yer i am happy),negative
@MussoMitchel Hi mitchel how you doing? i'm from Mexico ,positive
"Hm... I need to refresh and improve my english... Spring is here, and soon summer. I really love this time of the year! ",positive
http://ilivemylifeforyou24.multiply.com fixing my multiply. ,positive
@rekouche Hey you! Just wanted to say 'hello' &amp; check your email. ,positive
Photo-editing on MySpace! I am soooo gonna miss this laptop when my Mom goes home!!! ,negative
"Stupid rainy, cold Sunday!  and no movies to watch grrr!",negative
gdmorning twitter world! ,positive
Back in action after being MIA awhile. back at work too. ,negative
New Moon Audiobook. ,positive
@MellowMelia68..YA DOG U KNOW I TYPE SO FAST IM SPEED DEMON ,positive
Oh no!It's raining so hard today that I can't sparkle! ,negative
Thanks to creature comforts and decor8 for the link&lt;3! ,positive
"@madalinaa - I think yes! My PC completely dying on me was a great motivation to get a Macbook. It shouldn't be, but it was ",positive
OMG hello dolly prepaudition today! Ahhhh wish me luck leaving at quater past! And @lucyliz SNAP! Woo ,positive
"Mo jobs, no money.  how in the hell is min wage here 4 f'n clams an hour?",negative
Hmmm...note sure I like the VoteHandmade thing.  Or maybe it's just because my two entries have been down-voted.   Not good for the ego.,negative
I have no money until my mommys check is put in ,negative
